date,P_mm,Q_mm,PET_mm,T_C,year,month,keep_month
2017-08-15,2.1,0.136,3.6,19.0,2017,8,True
2017-08-16,0.0,0.13,3.4,17.9,2017,8,True
2017-08-17,0.0,0.123,3.6,19.4,2017,8,True
2017-08-18,0.5,0.107,3.3,17.5,2017,8,True
2017-08-19,0.0,0.097,2.7,13.2,2017,8,True
2017-08-20,0.0,0.093,2.5,12.1,2017,8,True
2017-08-21,0.0,0.092,2.9,15.6,2017,8,True
2017-08-22,0.0,0.085,3.6,20.3,2017,8,True
2017-08-23,0.0,0.086,3.7,21.4,2017,8,True
2017-08-24,0.3,0.084,3.6,20.5,2017,8,True
2017-08-25,0.1,0.082,3.7,21.4,2017,8,True
2017-08-26,5.1,0.08,3.6,21.3,2017,8,True
2017-08-27,1.3,0.123,3.6,21.1,2017,8,True
2017-08-28,0.0,0.097,3.8,22.8,2017,8,True
2017-08-29,0.0,0.084,3.8,22.9,2017,8,True
2017-08-30,59.1,0.178,3.1,18.4,2017,8,True
2017-08-31,4.1,1.532,2.1,11.1,2017,8,True
2017-09-01,1.0,0.655,2.0,10.0,2017,9,True
2017-09-02,2.2,0.325,1.9,9.1,2017,9,True
2017-09-03,0.0,0.263,2.1,10.8,2017,9,True
2017-09-04,0.0,0.228,2.6,14.9,2017,9,True
2017-09-05,0.7,0.193,2.6,15.6,2017,9,True
2017-09-06,0.0,0.176,2.3,13.0,2017,9,True
2017-09-07,0.0,0.155,1.9,10.4,2017,9,True
2017-09-08,3.8,0.148,1.9,10.7,2017,9,True
2017-09-09,6.8,0.179,1.8,10.0,2017,9,True
2017-09-10,0.3,0.223,1.7,9.0,2017,9,True
2017-09-11,3.6,0.21,1.8,10.2,2017,9,True
2017-09-12,0.4,0.195,1.7,9.4,2017,9,True
2017-09-13,0.0,0.178,2.2,13.6,2017,9,True
2017-09-14,5.8,0.184,1.8,10.5,2017,9,True
2017-09-15,1.7,0.193,1.5,7.5,2017,9,True
2017-09-16,0.3,0.172,1.4,7.6,2017,9,True
2017-09-17,5.0,0.168,1.3,6.8,2017,9,True
2017-09-18,1.5,0.196,1.4,7.7,2017,9,True
2017-09-19,8.7,0.259,1.3,6.5,2017,9,True
2017-09-20,0.0,0.324,1.4,7.2,2017,9,True
2017-09-21,0.0,0.248,1.7,10.4,2017,9,True
2017-09-22,0.0,0.206,1.8,11.7,2017,9,True
2017-09-23,0.1,0.18,1.9,12.8,2017,9,True
2017-09-24,0.0,0.164,1.9,12.5,2017,9,True
2017-09-25,4.3,0.15,1.7,11.2,2017,9,True
2017-09-26,0.8,0.171,1.7,11.7,2017,9,True
2017-09-27,0.1,0.171,1.8,12.9,2017,9,True
2017-09-28,0.0,0.153,1.8,12.6,2017,9,True
2017-09-29,0.1,0.145,2.0,14.6,2017,9,True
2017-09-30,15.4,0.227,1.5,9.9,2017,9,True
2017-10-01,1.2,0.263,1.5,10.1,2017,10,True
2017-10-02,2.5,0.249,1.9,14.4,2017,10,True
2017-10-03,3.7,0.274,1.5,11.1,2017,10,True
2017-10-04,0.1,0.256,1.3,8.9,2017,10,True
2017-10-05,3.0,0.221,1.4,10.4,2017,10,True
2017-10-06,0.0,0.212,1.1,7.2,2017,10,True
2017-10-07,0.1,0.19,1.0,6.1,2017,10,True
2017-10-08,0.8,0.181,1.1,7.5,2017,10,True
2017-10-09,0.0,0.184,1.2,8.5,2017,10,True
2017-10-10,0.0,0.175,1.2,9.1,2017,10,True
2017-10-11,0.0,0.164,1.5,12.1,2017,10,True
2017-10-12,0.0,0.154,1.4,11.2,2017,10,True
2017-10-13,0.0,0.149,1.4,11.6,2017,10,True
2017-10-14,0.0,0.145,1.5,13.2,2017,10,True
2017-10-15,0.0,0.139,1.7,15.6,2017,10,True
2017-10-16,0.0,0.133,1.6,15.3,2017,10,True
2017-10-17,0.0,0.133,1.5,13.7,2017,10,True
2017-10-18,0.0,0.118,1.4,12.7,2017,10,True
2017-10-19,0.0,0.116,1.4,13.7,2017,10,True
2017-10-20,0.6,0.115,1.3,12.4,2017,10,True
2017-10-21,4.0,0.125,1.1,10.3,2017,10,True
2017-10-22,3.5,0.149,0.8,5.5,2017,10,True
2017-10-23,1.4,0.17,0.8,6.3,2017,10,True
2017-10-24,0.3,0.172,1.0,9.6,2017,10,True
2017-10-25,0.0,0.167,1.3,12.6,2017,10,True
2017-10-26,0.1,0.156,1.3,13.4,2017,10,True
2017-10-27,0.1,0.149,1.0,9.2,2017,10,True
2017-10-28,0.0,0.147,0.6,4.5,2017,10,True
2017-10-29,5.4,0.147,0.7,5.1,2017,10,True
2017-10-30,0.0,0.191,0.5,3.0,2017,10,True
2017-10-31,0.0,0.164,0.4,1.6,2017,10,True
2017-11-01,0.0,0.156,0.8,6.7,2017,11,True
2017-11-02,0.0,0.156,0.8,7.2,2017,11,True
2017-11-03,0.0,0.156,0.8,8.2,2017,11,True
2017-11-04,17.6,0.175,0.9,9.3,2017,11,True
2017-11-05,3.9,0.298,0.5,3.2,2017,11,True
2017-11-06,1.7,0.297,0.4,0.7,2017,11,True
2017-11-07,0.0,0.274,0.3,-0.1,2017,11,True
2017-11-08,4.3,0.236,0.3,-0.3,2017,11,True
2017-11-09,0.1,0.238,0.3,0.3,2017,11,True
2017-11-10,5.5,0.242,0.4,2.3,2017,11,True
2017-11-11,17.3,0.372,0.6,5.7,2017,11,True
2017-11-12,10.9,1.081,0.6,5.0,2017,11,True
2017-11-13,7.5,1.068,0.3,0.2,2017,11,True
2017-11-14,0.0,0.765,0.3,0.1,2017,11,True
2017-11-15,0.0,0.54,0.2,-1.2,2017,11,True
2017-11-16,0.0,0.436,0.3,-0.2,2017,11,True
2017-11-17,0.0,0.385,0.4,2.0,2017,11,True
2017-11-18,0.0,0.372,0.3,1.4,2017,11,True
2017-11-19,2.0,0.36,0.3,1.7,2017,11,True
2017-11-20,0.0,0.371,0.4,2.5,2017,11,True
2017-11-21,0.0,0.366,0.5,5.2,2017,11,True
2017-11-22,0.0,0.346,0.7,8.8,2017,11,True
2017-11-23,0.0,0.328,0.7,9.2,2017,11,True
2017-11-24,11.0,0.322,0.6,8.0,2017,11,True
2017-11-25,2.6,0.51,0.4,3.0,2017,11,True
2017-11-26,0.2,0.491,0.2,-0.5,2017,11,True
2017-11-27,0.0,0.401,0.2,-0.4,2017,11,True
2017-11-28,6.2,0.39,0.2,-0.5,2017,11,True
2017-11-29,2.7,0.43,0.2,-1.2,2017,11,True
2017-11-30,18.0,0.4,0.1,-1.9,2017,11,True
2017-12-01,2.7,0.429,0.0,-3.7,2017,12,True
2017-12-02,0.7,0.422,0.0,-4.5,2017,12,True
2017-12-03,2.1,0.398,0.0,-5.5,2017,12,True
2017-12-04,1.6,0.386,0.2,-0.7,2017,12,True
2017-12-05,0.0,0.442,0.2,-0.5,2017,12,True
2017-12-06,0.0,0.475,0.2,-0.1,2017,12,True
2017-12-07,4.5,0.452,0.3,2.3,2017,12,True
2017-12-08,1.8,0.702,0.2,0.8,2017,12,True
2017-12-09,1.6,0.746,0.1,-2.7,2017,12,True
2017-12-10,5.9,0.877,0.4,4.2,2017,12,True
2017-12-11,7.4,1.522,0.4,4.0,2017,12,True
2017-12-12,0.6,1.641,0.1,-1.5,2017,12,True
2017-12-13,0.8,1.217,0.2,0.3,2017,12,True
2017-12-14,8.3,1.119,0.4,4.0,2017,12,True
2017-12-15,8.4,1.369,0.2,0.3,2017,12,True
2017-12-16,6.3,1.38,0.1,-1.3,2017,12,True
2017-12-17,11.2,1.272,0.1,-1.6,2017,12,True
2017-12-18,10.4,1.445,0.2,0.0,2017,12,True
2017-12-19,0.4,1.706,0.2,-0.1,2017,12,True
2017-12-20,1.4,1.685,0.2,0.3,2017,12,True
2017-12-21,1.3,1.815,0.3,1.9,2017,12,True
2017-12-22,0.8,2.043,0.3,3.0,2017,12,True
2017-12-23,0.0,2.206,0.3,2.4,2017,12,True
2017-12-24,0.0,2.021,0.3,2.3,2017,12,True
2017-12-25,0.4,1.771,0.4,4.5,2017,12,True
2017-12-26,1.8,1.674,0.3,3.5,2017,12,True
2017-12-27,1.7,1.641,0.2,0.7,2017,12,True
2017-12-28,1.0,1.5,0.1,-2.4,2017,12,True
2017-12-29,11.4,1.369,0.2,0.1,2017,12,True
2017-12-30,2.7,2.228,0.5,7.2,2017,12,True
2017-12-31,3.4,2.478,0.5,6.3,2017,12,True
2018-01-01,5.3,2.206,0.3,2.5,2018,1,True
2018-01-02,0.4,2.326,0.4,3.4,2018,1,True
2018-01-03,19.5,2.271,0.5,7.2,2018,1,True
2018-01-04,2.3,5.043,0.6,8.8,2018,1,True
2018-01-05,2.4,4.315,0.6,7.9,2018,1,True
2018-01-06,1.4,3.847,0.5,5.9,2018,1,True
2018-01-07,0.2,3.25,0.5,5.6,2018,1,True
2018-01-08,2.8,2.75,0.4,5.0,2018,1,True
2018-01-09,2.5,2.576,0.4,2.8,2018,1,True
2018-01-10,0.3,2.293,0.4,3.0,2018,1,True
2018-01-11,3.3,2.054,0.3,1.9,2018,1,True
2018-01-12,0.4,1.945,0.3,1.6,2018,1,True
2018-01-13,0.1,1.793,0.3,2.4,2018,1,True
2018-01-14,1.1,1.641,0.3,2.3,2018,1,True
2018-01-15,0.9,1.522,0.4,2.7,2018,1,True
2018-01-16,4.9,1.478,0.6,6.5,2018,1,True
2018-01-17,0.0,1.522,0.3,1.6,2018,1,True
2018-01-18,1.1,1.38,0.5,4.7,2018,1,True
2018-01-19,1.6,1.358,0.4,2.6,2018,1,True
2018-01-20,14.5,1.478,0.4,3.6,2018,1,True
2018-01-21,7.1,2.402,0.5,5.2,2018,1,True
2018-01-22,4.9,2.641,0.6,6.6,2018,1,True
2018-01-23,0.2,2.75,0.5,5.2,2018,1,True
2018-01-24,0.0,2.347,0.6,7.6,2018,1,True
2018-01-25,27.7,2.098,0.6,6.8,2018,1,True
2018-01-26,11.1,3.902,0.3,0.5,2018,1,True
2018-01-27,0.2,4.217,0.3,0.7,2018,1,True
2018-01-28,0.1,3.945,0.4,1.8,2018,1,True
2018-01-29,0.3,3.532,0.4,2.8,2018,1,True
2018-01-30,0.1,3.315,0.5,3.2,2018,1,True
2018-01-31,7.5,3.086,0.5,4.1,2018,1,True
2018-02-01,2.1,3.065,0.3,0.1,2018,2,True
2018-02-02,4.3,2.782,0.2,-1.8,2018,2,True
2018-02-03,1.5,2.5,0.2,-1.8,2018,2,True
2018-02-04,2.8,2.282,0.3,-0.6,2018,2,True
2018-02-05,5.8,2.184,0.2,-1.3,2018,2,True
2018-02-06,2.9,2.13,0.2,-1.2,2018,2,True
2018-02-07,0.3,2.065,0.0,-5.3,2018,2,True
2018-02-08,0.1,1.891,0.0,-4.9,2018,2,True
2018-02-09,3.5,1.771,0.2,-2.8,2018,2,True
2018-02-10,1.2,1.739,0.1,-3.6,2018,2,True
2018-02-11,6.4,1.674,0.3,-0.5,2018,2,True
2018-02-12,0.5,1.815,0.1,-3.7,2018,2,True
2018-02-13,2.5,1.63,0.1,-4.3,2018,2,True
2018-02-14,4.1,1.587,0.3,-0.4,2018,2,True
2018-02-15,3.9,2.021,0.8,6.0,2018,2,True
2018-02-16,2.0,3.021,0.8,5.8,2018,2,True
2018-02-17,7.5,3.662,0.7,4.3,2018,2,True
2018-02-18,0.0,3.684,0.3,0.0,2018,2,True
2018-02-19,2.1,3.097,0.3,-0.8,2018,2,True
2018-02-20,0.9,2.88,0.3,-0.2,2018,2,True
2018-02-21,0.0,2.652,0.1,-3.5,2018,2,True
2018-02-22,0.1,2.304,0.1,-4.7,2018,2,True
2018-02-23,0.0,2.076,0.1,-4.4,2018,2,True
2018-02-24,0.0,1.945,0.2,-2.7,2018,2,True
2018-02-25,0.0,1.804,0.1,-4.8,2018,2,True
2018-02-26,0.0,1.576,0.0,-9.4,2018,2,True
2018-02-27,0.0,1.38,0.0,-11.3,2018,2,True
2018-02-28,0.8,1.348,0.0,-6.1,2018,2,True
2018-03-01,6.2,1.511,0.9,5.2,2018,3,True
2018-03-02,2.7,1.815,0.7,2.9,2018,3,True
2018-03-03,2.1,1.848,0.8,3.9,2018,3,True
2018-03-04,6.1,1.793,0.8,4.2,2018,3,True
2018-03-05,0.4,1.858,0.9,4.4,2018,3,True
2018-03-06,1.2,1.685,0.8,4.1,2018,3,True
2018-03-07,0.6,1.576,0.6,1.4,2018,3,True
2018-03-08,0.1,1.467,0.8,4.1,2018,3,True
2018-03-09,3.4,1.413,1.2,7.9,2018,3,True
2018-03-10,0.0,1.489,1.4,10.0,2018,3,True
2018-03-11,6.4,1.608,1.4,9.7,2018,3,True
2018-03-12,1.0,1.891,1.0,5.0,2018,3,True
2018-03-13,0.1,1.641,0.8,3.1,2018,3,True
2018-03-14,0.7,1.511,1.0,5.6,2018,3,True
2018-03-15,14.2,1.75,1.1,5.6,2018,3,True
2018-03-16,6.8,2.011,1.0,4.2,2018,3,True
2018-03-17,1.5,2.032,0.8,2.6,2018,3,True
2018-03-18,0.8,1.924,0.6,0.7,2018,3,True
2018-03-19,0.1,1.793,0.7,1.1,2018,3,True
2018-03-20,0.0,1.63,0.3,-2.3,2018,3,True
2018-03-21,0.0,1.532,0.4,-1.4,2018,3,True
2018-03-22,0.5,1.435,0.4,-1.5,2018,3,True
2018-03-23,0.0,1.402,0.6,0.4,2018,3,True
2018-03-24,0.0,1.369,0.9,3.0,2018,3,True
2018-03-25,0.2,1.304,1.1,4.8,2018,3,True
2018-03-26,4.3,1.293,0.9,2.9,2018,3,True
2018-03-27,10.3,1.522,1.1,4.2,2018,3,True
2018-03-28,6.3,1.793,1.5,7.5,2018,3,True
2018-03-29,0.7,1.815,1.1,4.4,2018,3,True
2018-03-30,2.5,1.598,1.0,3.2,2018,3,True
2018-03-31,2.8,1.554,0.7,1.2,2018,3,True
2018-04-01,0.0,1.456,1.0,3.0,2018,4,True
2018-04-02,0.0,1.337,1.5,7.5,2018,4,True
2018-04-03,5.2,1.272,1.8,9.4,2018,4,True
2018-04-04,13.1,2.087,1.6,8.1,2018,4,True
2018-04-05,0.4,2.521,1.4,6.4,2018,4,True
2018-04-06,0.0,1.934,1.9,10.1,2018,4,True
2018-04-07,0.0,1.717,2.2,12.0,2018,4,True
2018-04-08,1.5,1.576,2.0,10.2,2018,4,True
2018-04-09,3.9,1.532,1.7,8.2,2018,4,True
2018-04-10,0.1,1.565,1.5,6.3,2018,4,True
2018-04-11,2.3,1.435,1.6,7.2,2018,4,True
2018-04-12,0.6,1.402,1.4,5.8,2018,4,True
2018-04-13,0.7,1.315,1.5,6.4,2018,4,True
2018-04-14,1.6,1.239,1.7,7.4,2018,4,True
2018-04-15,0.0,1.195,2.0,9.3,2018,4,True
2018-04-16,0.0,1.069,1.9,8.8,2018,4,True
2018-04-17,0.0,1.013,2.1,10.5,2018,4,True
2018-04-18,0.0,0.939,2.7,14.2,2018,4,True
2018-04-19,0.0,0.879,2.9,15.6,2018,4,True
2018-04-20,0.0,0.814,3.0,15.9,2018,4,True
2018-04-21,0.0,0.757,3.1,16.6,2018,4,True
2018-04-22,0.6,0.688,3.0,15.7,2018,4,True
2018-04-23,2.2,0.667,2.7,13.5,2018,4,True
2018-04-24,0.1,0.652,2.9,14.6,2018,4,True
2018-04-25,0.2,0.61,2.6,12.5,2018,4,True
2018-04-26,0.0,0.589,1.9,8.0,2018,4,True
2018-04-27,1.9,0.561,2.4,11.0,2018,4,True
2018-04-28,1.6,0.549,2.1,9.1,2018,4,True
2018-04-29,19.2,0.661,2.0,8.3,2018,4,True
2018-04-30,1.8,1.077,1.7,6.4,2018,4,True
2018-05-01,0.5,0.788,1.5,5.2,2018,5,True
2018-05-02,0.0,0.667,1.8,6.8,2018,5,True
2018-05-03,0.9,0.601,1.8,6.8,2018,5,True
2018-05-04,0.0,0.581,2.3,9.7,2018,5,True
2018-05-05,0.1,0.549,2.7,12.3,2018,5,True
2018-05-06,0.2,0.512,3.2,15.5,2018,5,True
2018-05-07,4.0,0.486,3.1,14.9,2018,5,True
2018-05-08,19.2,0.83,2.7,12.4,2018,5,True
2018-05-09,3.3,1.109,2.6,11.6,2018,5,True
2018-05-10,0.1,0.978,2.2,8.5,2018,5,True
2018-05-11,0.0,0.769,2.7,11.9,2018,5,True
2018-05-12,21.3,0.669,2.6,11.3,2018,5,True
2018-05-13,20.7,1.793,1.1,2.0,2018,5,True
2018-05-14,19.1,3.739,1.5,4.5,2018,5,True
2018-05-15,1.3,4.771,2.1,8.2,2018,5,True
2018-05-16,3.6,3.826,2.6,10.7,2018,5,True
2018-05-17,0.0,2.847,2.6,11.1,2018,5,True
2018-05-18,0.0,2.304,2.9,12.6,2018,5,True
2018-05-19,2.1,2.141,2.7,11.5,2018,5,True
2018-05-20,2.5,1.88,2.8,12.1,2018,5,True
2018-05-21,4.1,1.771,3.0,12.8,2018,5,True
2018-05-22,3.1,1.663,3.0,13.1,2018,5,True
2018-05-23,2.7,1.695,2.9,12.6,2018,5,True
2018-05-24,0.8,1.695,3.2,14.2,2018,5,True
2018-05-25,7.3,1.598,3.8,17.4,2018,5,True
2018-05-26,0.5,1.402,4.1,19.6,2018,5,True
2018-05-27,19.3,1.478,3.6,16.3,2018,5,True
2018-05-28,10.5,3.63,3.1,13.2,2018,5,True
2018-05-29,1.6,3.478,3.2,13.6,2018,5,True
2018-05-30,1.8,2.641,3.1,13.4,2018,5,True
2018-05-31,6.5,2.326,3.1,13.0,2018,5,True
2018-06-01,0.3,2.456,3.3,14.5,2018,6,True
2018-06-02,0.5,1.891,3.5,15.7,2018,6,True
2018-06-03,10.0,1.782,3.5,15.2,2018,6,True
2018-06-04,2.7,1.663,3.5,15.1,2018,6,True
2018-06-05,15.7,1.804,3.4,14.9,2018,6,True
2018-06-06,4.6,2.358,3.4,14.7,2018,6,True
2018-06-07,4.0,2.521,3.3,14.1,2018,6,True
2018-06-08,3.0,3.021,3.4,14.9,2018,6,True
2018-06-09,1.9,2.347,4.0,18.2,2018,6,True
2018-06-10,13.9,2.184,3.9,17.6,2018,6,True
2018-06-11,10.5,3.163,3.3,14.2,2018,6,True
2018-06-12,11.4,3.999,3.2,13.3,2018,6,True
2018-06-13,0.3,4.086,2.8,11.2,2018,6,True
2018-06-14,0.0,3.478,3.0,12.1,2018,6,True
2018-06-15,2.4,2.706,3.1,12.8,2018,6,True
2018-06-16,0.1,2.347,3.6,15.6,2018,6,True
2018-06-17,0.0,1.967,3.3,13.9,2018,6,True
2018-06-18,0.0,1.717,3.2,13.3,2018,6,True
2018-06-19,0.1,1.565,3.9,17.3,2018,6,True
2018-06-20,0.4,1.358,4.4,20.0,2018,6,True
2018-06-21,0.0,1.206,4.3,19.7,2018,6,True
2018-06-22,0.0,1.042,3.2,13.4,2018,6,True
2018-06-23,0.0,0.914,3.3,13.6,2018,6,True
2018-06-24,0.0,0.822,3.3,13.8,2018,6,True
2018-06-25,0.0,0.75,3.5,14.9,2018,6,True
2018-06-26,0.0,0.678,3.9,17.6,2018,6,True
2018-06-27,0.0,0.622,4.0,18.0,2018,6,True
2018-06-28,0.0,0.568,3.8,17.0,2018,6,True
2018-06-29,0.0,0.508,3.7,16.5,2018,6,True
2018-06-30,0.0,0.494,4.6,21.3,2018,6,True
2018-07-01,0.0,0.43,4.9,23.0,2018,7,True
2018-07-02,4.4,0.402,4.3,19.9,2018,7,True
2018-07-03,8.3,0.413,4.0,18.3,2018,7,True
2018-07-04,28.1,0.978,3.9,17.2,2018,7,True
2018-07-05,7.8,1.761,3.5,15.2,2018,7,True
2018-07-06,0.4,1.206,3.6,15.8,2018,7,True
2018-07-07,0.0,0.846,3.9,17.9,2018,7,True
2018-07-08,0.0,0.614,4.0,18.2,2018,7,True
2018-07-09,0.0,0.506,3.9,17.9,2018,7,True
2018-07-10,0.0,0.434,3.7,16.7,2018,7,True
2018-07-11,0.0,0.392,3.3,14.5,2018,7,True
2018-07-12,0.0,0.37,3.6,16.3,2018,7,True
2018-07-13,0.0,0.345,4.0,18.7,2018,7,True
2018-07-14,0.5,0.335,4.2,19.8,2018,7,True
2018-07-15,2.6,0.347,4.1,19.1,2018,7,True
2018-07-16,2.0,0.352,3.7,17.0,2018,7,True
2018-07-17,0.0,0.335,3.8,17.3,2018,7,True
2018-07-18,0.0,0.315,3.9,18.1,2018,7,True
2018-07-19,0.0,0.286,4.2,19.8,2018,7,True
2018-07-20,5.4,0.291,3.9,18.2,2018,7,True
2018-07-21,1.3,0.32,3.3,14.7,2018,7,True
2018-07-22,0.0,0.32,3.4,15.7,2018,7,True
2018-07-23,0.0,0.289,3.8,17.8,2018,7,True
2018-07-24,0.0,0.258,4.2,20.1,2018,7,True
2018-07-25,0.0,0.238,4.2,20.9,2018,7,True
2018-07-26,0.0,0.228,4.5,22.3,2018,7,True
2018-07-27,2.3,0.221,4.5,22.6,2018,7,True
2018-07-28,2.2,0.226,3.8,18.3,2018,7,True
2018-07-29,0.0,0.245,4.2,20.9,2018,7,True
2018-07-30,0.1,0.221,4.2,21.1,2018,7,True
2018-07-31,2.2,0.198,4.2,21.1,2018,7,True
2018-08-01,0.7,0.22,4.1,20.9,2018,8,True
2018-08-02,0.0,0.245,4.3,21.8,2018,8,True
2018-08-03,0.0,0.197,4.4,22.9,2018,8,True
2018-08-04,0.0,0.167,4.5,23.6,2018,8,True
2018-08-05,0.0,0.151,4.4,23.2,2018,8,True
2018-08-06,1.0,0.14,4.3,22.8,2018,8,True
2018-08-07,0.0,0.152,4.5,24.0,2018,8,True
2018-08-08,6.2,0.172,3.9,20.5,2018,8,True
2018-08-09,13.9,0.279,3.4,16.8,2018,8,True
2018-08-10,0.0,0.303,3.0,14.6,2018,8,True
2018-08-11,0.0,0.231,3.1,15.5,2018,8,True
2018-08-12,2.4,0.187,3.8,19.9,2018,8,True
2018-08-13,4.7,0.173,3.3,17.1,2018,8,True
2018-08-14,1.3,0.21,3.0,15.0,2018,8,True
2018-08-15,0.1,0.214,3.2,16.5,2018,8,True
2018-08-16,0.2,0.175,3.6,19.5,2018,8,True
2018-08-17,3.0,0.152,3.1,16.1,2018,8,True
2018-08-18,0.0,0.19,3.2,16.7,2018,8,True
2018-08-19,0.0,0.15,3.2,17.1,2018,8,True
2018-08-20,0.1,0.134,3.4,18.3,2018,8,True
2018-08-21,2.2,0.122,3.4,18.9,2018,8,True
2018-08-22,0.7,0.116,3.5,19.9,2018,8,True
2018-08-23,1.4,0.127,3.4,19.3,2018,8,True
2018-08-24,0.6,0.132,2.8,14.9,2018,8,True
2018-08-25,1.4,0.133,2.1,10.2,2018,8,True
2018-08-26,0.0,0.125,2.3,11.6,2018,8,True
2018-08-27,0.1,0.114,2.9,16.1,2018,8,True
2018-08-28,0.0,0.106,3.4,20.4,2018,8,True
2018-08-29,0.4,0.099,3.0,17.6,2018,8,True
2018-08-30,0.0,0.094,2.3,12.2,2018,8,True
2018-08-31,0.2,0.094,2.2,11.5,2018,8,True
2018-09-01,0.0,0.096,2.2,11.5,2018,9,True
2018-09-02,0.0,0.095,2.3,13.1,2018,9,True
2018-09-03,0.0,0.093,2.5,13.9,2018,9,True
2018-09-04,0.0,0.091,2.6,14.9,2018,9,True
2018-09-05,1.5,0.091,2.6,15.8,2018,9,True
2018-09-06,11.5,0.091,2.4,14.0,2018,9,True
2018-09-07,0.0,0.183,2.3,13.8,2018,9,True
2018-09-08,0.1,0.174,2.3,13.4,2018,9,True
2018-09-09,0.0,0.127,2.6,16.6,2018,9,True
2018-09-10,0.0,0.103,2.7,17.4,2018,9,True
2018-09-11,0.0,0.094,2.8,18.3,2018,9,True
2018-09-12,1.2,0.116,2.8,18.8,2018,9,True
2018-09-13,1.0,0.098,2.6,16.8,2018,9,True
2018-09-14,0.1,0.09,2.3,14.4,2018,9,True
2018-09-15,0.0,0.088,2.1,12.9,2018,9,True
2018-09-16,0.0,0.09,2.3,15.1,2018,9,True
2018-09-17,0.0,0.087,2.6,17.6,2018,9,True
2018-09-18,2.9,0.083,2.5,16.8,2018,9,True
2018-09-19,0.0,0.132,2.5,17.0,2018,9,True
2018-09-20,0.1,0.091,2.4,17.2,2018,9,True
2018-09-21,2.0,0.084,2.1,14.0,2018,9,True
2018-09-22,0.1,0.088,1.9,12.3,2018,9,True
2018-09-23,2.3,0.089,2.3,16.9,2018,9,True
2018-09-24,0.0,0.089,1.4,7.8,2018,9,True
2018-09-25,0.0,0.086,1.3,7.4,2018,9,True
2018-09-26,0.0,0.078,1.8,12.4,2018,9,True
2018-09-27,0.0,0.07,2.0,14.1,2018,9,True
2018-09-28,0.0,0.068,1.9,14.2,2018,9,True
2018-09-29,0.0,0.061,1.3,8.3,2018,9,True
2018-09-30,0.3,0.07,1.6,11.6,2018,9,True
2018-10-01,2.5,0.072,1.1,5.9,2018,10,True
2018-10-02,0.0,0.079,1.1,6.5,2018,10,True
2018-10-03,0.4,0.074,1.4,10.0,2018,10,True
2018-10-04,0.0,0.076,1.5,11.4,2018,10,True
2018-10-05,0.0,0.075,1.9,15.0,2018,10,True
2018-10-06,18.9,0.07,1.8,14.5,2018,10,True
2018-10-07,1.7,0.15,1.3,9.2,2018,10,True
2018-10-08,0.3,0.108,1.4,10.7,2018,10,True
2018-10-09,0.1,0.098,1.6,13.2,2018,10,True
2018-10-10,0.9,0.089,1.6,13.0,2018,10,True
2018-10-11,0.1,0.084,1.7,15.0,2018,10,True
2018-10-12,0.0,0.082,1.7,15.5,2018,10,True
2018-10-13,0.0,0.077,1.7,14.7,2018,10,True
2018-10-14,0.0,0.076,1.6,14.1,2018,10,True
2018-10-15,1.5,0.069,1.5,12.7,2018,10,True
2018-10-16,0.0,0.071,1.4,12.7,2018,10,True
2018-10-17,0.0,0.071,1.3,11.3,2018,10,True
2018-10-18,0.0,0.072,1.2,10.5,2018,10,True
2018-10-19,0.1,0.071,1.2,10.4,2018,10,True
2018-10-20,0.0,0.071,1.1,9.6,2018,10,True
2018-10-21,0.0,0.072,1.0,8.2,2018,10,True
2018-10-22,0.0,0.074,0.9,7.3,2018,10,True
2018-10-23,0.0,0.072,0.8,5.6,2018,10,True
2018-10-24,0.3,0.074,0.9,7.6,2018,10,True
2018-10-25,0.0,0.075,1.0,9.0,2018,10,True
2018-10-26,1.1,0.077,1.0,9.0,2018,10,True
2018-10-27,3.4,0.076,0.6,3.0,2018,10,True
2018-10-28,3.4,0.086,0.4,0.4,2018,10,True
2018-10-29,28.5,0.121,0.3,-0.3,2018,10,True
2018-10-30,2.7,0.224,0.4,1.2,2018,10,True
2018-10-31,1.8,0.315,0.7,5.7,2018,10,True
2018-11-01,0.7,0.401,0.7,5.7,2018,11,True
2018-11-02,0.4,0.36,0.7,5.4,2018,11,True
2018-11-03,0.1,0.29,0.6,4.4,2018,11,True
2018-11-04,0.0,0.254,0.9,8.6,2018,11,True
2018-11-05,1.3,0.225,1.0,11.7,2018,11,True
2018-11-06,5.1,0.224,0.8,7.7,2018,11,True
2018-11-07,4.1,0.254,0.7,7.1,2018,11,True
2018-11-08,0.9,0.266,0.7,6.3,2018,11,True
2018-11-09,6.9,0.254,0.8,8.9,2018,11,True
2018-11-10,1.7,0.29,0.9,10.4,2018,11,True
2018-11-11,0.1,0.252,0.9,11.5,2018,11,True
2018-11-12,5.3,0.208,1.0,13.4,2018,11,True
2018-11-13,1.5,0.206,0.8,9.3,2018,11,True
2018-11-14,0.1,0.218,0.7,9.0,2018,11,True
2018-11-15,0.0,0.203,0.7,8.5,2018,11,True
2018-11-16,0.0,0.198,0.6,6.9,2018,11,True
2018-11-17,0.2,0.183,0.5,5.1,2018,11,True
2018-11-18,0.0,0.153,0.3,0.9,2018,11,True
2018-11-19,0.2,0.143,0.1,-2.3,2018,11,True
2018-11-20,5.0,0.14,0.3,1.0,2018,11,True
