# Station code                            : K287191001
# Hydrological data producer              : DREAL Centre-Val de Loire
# Hydrological data extraction            : 2022-11-30
# Hydrological data source                : https://www.hydro.eaufrance.fr/
# Hydrometeorological model chain producer: Météo-France (SIM2: SAFRAN climatic reanalysis and ISBA land surface model)
# Hydrometeorological model chain version : 2022-12-31
# Hydrometeorological model chain source  : https://meteo.data.gouv.fr/
tsd_date;tsd_q_l;tsd_q_mm;tsd_val_s;tsd_val_q;tsd_val_m;tsd_val_c;tsd_val_i;tsd_prec;tsd_prec_solid_frac;tsd_temp;tsd_pet_ou;tsd_pet_pe;tsd_pet_pm;tsd_wind;tsd_humid;tsd_rad_dli;tsd_rad_ssi;tsd_swi_gr;tsd_swi_isba;tsd_swe_isba;tsd_temp_min;tsd_temp_max
19930504;8150;0.886;16;20;10;0;1;0;0;8.3;2;2.9;2.6;1;6.7;3005.3;1495.9;0.65;0.856;0;5.5;10.6
19930505;7250;0.788;16;20;10;0;1;0;0;10.9;2.5;4.1;3.6;1.6;7.3;2785.4;2354.7;0.641;0.841;0;7.9;15.5
19930506;6550;0.712;16;20;10;0;1;0;0;8.2;2.1;4;3.5;1.3;6.2;2714.7;2414;0.634;0.826;0;5.2;11.7
19930507;6150;0.668;16;20;10;0;1;7.2;0;7.3;1.9;3;2.7;0.7;6.2;2972.7;1581.8;0.645;0.822;0;5.3;10.5
19930508;7850;0.853;16;20;10;0;1;7.2;0;9;2.2;3;2.7;0.9;6.8;3005;1538.2;0.654;0.84;0;6.5;12.7
19930509;10100;1.098;16;20;10;0;1;9.9;0;10.3;2.4;3.3;2.9;1.2;7.2;3003.9;1685.5;0.667;0.88;0;7;14.2
19930510;11200;1.217;16;20;10;0;1;11.5;0;12.3;2.7;1.5;1.3;1.6;6.8;2827;789;0.684;0.886;0;7.3;17.5
19930511;12800;1.391;16;20;10;0;1;0.8;0;12.3;2.8;3.2;2.8;1.5;8;3038.5;1540.9;0.676;0.909;0;10;15.4
19930512;12600;1.369;16;20;10;0;1;5.9;0;10.9;2.6;3.1;2.9;0.8;7.5;3102;1510.8;0.679;0.905;0;9.1;14
19930513;10800;1.174;16;20;10;0;1;2.5;0;9.5;2.3;2.9;2.6;0.9;7.1;2982.6;1537.8;0.68;0.908;0;8.1;11
19930514;11000;1.195;16;20;10;0;1;1.6;0;10.9;2.6;3.3;3;0.9;7.2;2917.9;1819.7;0.673;0.903;0;8.2;14.1
19930515;10500;1.141;16;20;10;0;1;0.8;0;9.6;2.4;3;2.6;1.6;6.7;2884.8;1619.8;0.666;0.894;0;8.3;13.3
19930516;9450;1.027;16;20;10;0;1;0;0;10.8;2.6;3;2.8;0.6;6;2560.8;2090.2;0.657;0.877;0;3.7;15.3
19930517;7850;0.853;16;20;10;0;1;0;0;13.2;3;4.3;3.3;3.2;6.4;2550;2104.3;0.646;0.858;0;7.7;18
19930518;7100;0.772;16;20;10;0;1;2.2;0;12.6;2.9;1.4;1.1;2.1;6.6;2701.6;769.5;0.642;0.848;0;10.9;15
19930519;7250;0.788;16;20;10;0;1;23.6;0;10.4;2.5;1.9;1.6;1.3;7.8;3168.3;727.6;0.684;0.875;0;9.1;13
19930520;14100;1.532;16;20;10;0;1;0.4;0;9.1;2.3;3;2.5;2.1;6.4;2783.6;1699.3;0.676;0.928;0;7.7;12
19930521;12300;1.337;16;20;10;0;1;0;0;7.7;2.1;3.3;3;0.8;5.5;2634.6;2142.8;0.668;0.913;0;5.3;10.6
19930522;8500;0.924;16;20;10;0;1;0;0;11.3;2.7;4.1;3.7;1.1;5.3;2411;2726.8;0.658;0.892;0;3.1;16.8
19930523;7400;0.804;16;20;10;0;1;0;0;15.2;3.4;4.7;4.1;1.6;5.5;2555.4;2581.6;0.646;0.867;0;7;21.8
19930524;6700;0.728;16;20;10;0;1;0;0;16.9;3.7;1.8;1.5;1.5;7.7;2794.9;1042.4;0.634;0.852;0;12.2;22
19930525;6150;0.668;16;20;10;0;1;0;0;18.8;4;1.9;1.7;1.4;7.3;2706.1;1266.1;0.62;0.84;0;12.6;24.4
19930526;5350;0.581;16;20;10;0;1;14;0;15.8;3.5;2.4;2;2.4;7.8;2944.8;950.6;0.641;0.843;0;14.9;18.2
19930527;7700;0.837;16;20;10;0;1;10;0;12.4;3;3.2;2.7;1.9;8.5;3109.8;1486.2;0.654;0.895;0;10.6;18.1
19930528;11200;1.217;16;20;10;0;1;1.9;0;9.8;2.5;3.5;2.8;2.3;7.1;2945.1;1778.2;0.65;0.894;0;7.8;12.3
19930529;8500;0.924;16;20;10;0;1;0.1;0;13.9;3.2;3.7;3.2;1.7;6.9;2826.8;1883.4;0.639;0.878;0;5.9;19
19930530;6950;0.755;16;20;10;0;1;3.7;0;11.9;2.9;2.8;2.4;1.8;7.6;3066.5;1242.7;0.64;0.868;0;10.2;14.9
19930531;6700;0.728;16;20;10;0;1;0;0;11.7;2.8;4.3;3.7;1.4;7.3;2757.1;2434.6;0.631;0.856;0;7.1;15.3
19930601;5900;0.641;16;20;10;0;1;8.4;0;15.7;3.5;4.6;4;1.8;7.9;2824.6;2372.6;0.638;0.841;0;7;22.8
19930602;6400;0.696;16;20;10;0;1;2.5;0;11.4;2.8;3.3;2.6;2.7;7.8;2979.4;1582.6;0.636;0.855;0;8.7;13.5
19930603;6150;0.668;16;20;10;0;1;0.1;0;9.4;2.5;3.7;3;2.3;7;2932.5;1928.6;0.627;0.846;0;8;11.3
19930604;5500;0.598;16;20;10;0;1;0;0;12.7;3;4.2;3.7;1.3;8.5;3035.9;2134;0.618;0.83;0;8;15.8
19930605;4890;0.531;16;20;10;0;1;0;0;16.5;3.7;4.6;4.4;0.7;9.9;2925.6;2567.1;0.605;0.811;0;11.3;21.2
19930606;4210;0.458;16;20;10;0;1;0;0;19.5;4.2;4.6;4.4;0.8;9.3;2877.5;2598.5;0.592;0.786;0;12.6;24.8
19930607;3990;0.434;16;20;10;0;1;4;0;20.1;4.3;5;4.6;1.1;11.5;2981.4;2621.8;0.589;0.766;0;16.2;24.1
19930608;4470;0.486;16;20;10;0;1;5.8;0;19.3;4.2;5.7;5.3;1.1;11.4;3211.4;2644.3;0.592;0.76;0;15.6;24.9
19930609;5900;0.641;16;20;10;0;1;0;0;19.3;4.2;4.3;3.6;2.7;9.7;2954.9;1864.2;0.578;0.755;0;14.4;24.8
19930610;4650;0.505;16;20;10;0;1;12.8;0;15.2;3.5;3.6;2.9;2.6;9.6;3197.6;1465.9;0.6;0.756;0;14.2;18.2
19930611;5750;0.625;16;20;10;0;1;2;0;11;2.8;4.4;3.4;3;6.9;2825.3;2218.7;0.597;0.772;0;9.6;14.6
19930612;4650;0.505;16;20;10;0;1;7.3;0;9;2.4;3.1;2.4;2.3;6.6;2993.1;1407.7;0.607;0.771;0;7.2;11.8
19930613;7850;0.853;16;20;10;0;1;20.8;0;8.8;2.4;1.9;1.5;2.3;7.1;3206.8;631.4;0.644;0.824;0;7.1;10
19930614;15300;1.663;16;20;10;0;1;12.9;0;10.4;2.7;2.7;2.3;1.7;8;3213;1148.3;0.664;0.878;0;9.2;11.5
19930615;15800;1.717;16;20;10;0;1;0.7;0;12.3;3;3;2.5;1.9;8.9;3130.2;1363.3;0.654;0.895;0;9.7;14.3
19930616;12700;1.38;16;20;10;0;1;0;0;15.6;3.6;4.5;4.1;1.2;9.7;3030.3;2311.7;0.643;0.879;0;11.8;19.2
19930617;9900;1.076;16;20;10;0;1;0;0;14;3.3;3.6;3.1;1.7;9.2;3096.5;1729;0.631;0.861;0;12;17.2
19930618;8450;0.918;16;20;10;0;1;0;0;17.4;3.9;5.4;5.1;0.8;9.6;2862.7;2963.8;0.618;0.838;0;8.9;23.1
19930619;7400;0.804;16;20;10;0;1;29.5;0;19.5;4.3;5.9;5.4;1.1;9.8;3049.2;2892.5;0.666;0.837;0;13.9;25.7
19930620;17000;1.848;16;20;10;0;1;2;0;17.3;3.9;3.8;3.5;1.1;10.6;3296.9;1656.8;0.657;0.908;0;14.8;20.8
19930621;11800;1.282;16;20;10;0;1;15.8;0;16.7;3.8;4.1;3.7;1.4;10.9;3343.2;1719.1;0.679;0.91;0;13.3;21.4
19930622;16300;1.771;16;20;10;0;1;16.5;0;15.5;3.6;2.8;2.5;1.3;10.3;3291.4;1154.3;0.7;0.953;0;13.7;19.2
19930623;22000;2.391;16;20;10;0;1;1.2;0;12.9;3.1;2.9;2.5;1.8;9.5;3251.2;1244.8;0.693;0.991;0;12;14.7
19930624;17200;1.869;16;20;10;0;1;0;0;12.5;3;4.2;3.6;1.8;7.8;2845.2;2257.3;0.681;0.969;0;10;16.5
19930625;13300;1.445;16;20;10;0;1;0;0;13.1;3.2;4.4;4;1.1;7.2;2534;2787;0.67;0.941;0;7;17.6
19930626;11300;1.228;16;20;10;0;1;0;0;15.3;3.5;5.6;4.8;1.8;8.1;2725.6;2987.4;0.657;0.909;0;8.4;19.5
19930627;9900;1.076;16;20;10;0;1;0;0;17.4;3.9;6;5.4;1.5;9.8;2952.7;3016;0.644;0.877;0;11.7;22.4
19930628;8650;0.94;16;20;10;0;1;1.1;0;17.7;3.9;5.2;4.8;1.2;10.2;3069.2;2572.5;0.634;0.85;0;12.1;22.3
19930629;10600;1.152;16;20;10;0;1;26.5;0;15.2;3.5;2.3;2.1;1.3;10.5;3406.1;809;0.677;0.886;0;13.9;17.3
19930630;17900;1.945;16;20;10;0;1;1.6;0;15.1;3.5;3.8;3.5;1.1;10;3121.4;1910.4;0.671;0.924;0;12.2;17.9
19930701;13500;1.467;16;20;10;0;1;9.2;0;14.5;3.4;2.2;2;1.1;10.1;3337;797.1;0.683;0.921;0;12.7;16.6
19930702;14800;1.608;16;20;10;0;1;2;0;14.8;3.4;3.8;3.5;0.9;10.3;3254.6;1722.3;0.675;0.934;0;12.7;17.8
19930703;13300;1.445;16;20;10;0;1;0.4;0;16.5;3.7;3.8;3.6;0.6;11;3270;1783.1;0.664;0.92;0;13.2;20.5
19930704;12200;1.326;16;20;10;0;1;0;0;19;4.2;5.4;5.1;0.9;12.7;3181.1;2671.3;0.649;0.895;0;12.8;22.8
19930705;10600;1.152;16;20;10;0;1;10.2;0;20;4.3;5.7;5;2;12.7;3295.8;2462.3;0.659;0.875;0;16.8;26.2
19930706;12300;1.337;16;20;10;0;1;0;0;10.7;2.7;4.5;3.3;3.3;7.5;2929.7;2217.1;0.65;0.884;0;9.2;11.9
19930707;11300;1.228;16;20;10;0;1;0;0;12.9;3.1;5.3;4.4;1.9;7.2;2715.3;2837;0.638;0.861;0;7;17.4
19930708;9100;0.989;16;20;10;0;1;0;0;15.1;3.5;5.2;4.8;0.8;9.1;2871.1;2854.5;0.628;0.837;0;9.6;19.2
19930709;8150;0.886;16;20;10;0;1;32;0;17.7;3.9;6;5.1;2.2;9.7;3083.9;2665.2;0.683;0.832;0;10.8;25.5
19930710;19800;2.152;16;20;10;0;1;6.9;0;10;2.6;1.9;1.5;2.1;7.9;3217.7;666.5;0.692;0.941;0;7.8;11.9
19930711;25200;2.739;16;20;10;0;1;8.3;0;9.1;2.4;3.2;2.7;1.9;6.6;2891.6;1723;0.698;0.941;0;6.7;13.3
19930712;20100;2.184;16;20;10;0;1;3.9;0;8.6;2.3;2.6;2.1;2.1;6.7;3017.5;1204.4;0.7;0.959;0;6.1;10.7
19930713;18000;1.956;16;20;10;0;1;0;0;11.5;2.8;3.6;3.1;1.4;7.1;2780.3;2043.7;0.689;0.945;0;6;14.6
19930714;14300;1.554;16;20;10;0;1;0;0;15.4;3.5;3.7;3.3;1.3;9.3;3185.8;1636.3;0.677;0.925;0;9.1;20.2
19930715;12400;1.348;16;20;10;0;1;0;0;19.5;4.1;4.3;4.1;0.7;11.8;3179.7;2165.5;0.661;0.902;0;12.7;23.8
19930716;10900;1.185;16;20;10;0;1;0.2;0;20.3;4.3;3.7;3.5;1;11.9;3152;1855.4;0.649;0.879;0;16.3;23.7
19930717;9900;1.076;16;20;10;0;1;0.4;0;19.1;4.1;4.6;4.3;1;12.8;3336.1;2055.8;0.634;0.857;0;15.7;24.2
19930718;8950;0.973;16;20;10;0;1;0;0;17.8;3.8;3.8;3.4;1.5;11.4;3233;1727.9;0.621;0.838;0;16;22.5
19930719;8000;0.869;16;20;10;0;1;3.1;0;13.5;3.1;2.9;2.5;1.6;9;3017.3;1470.8;0.62;0.823;0;11.8;15.7
19930720;8800;0.956;16;20;10;0;1;10.7;0;11.1;2.7;2.8;2.4;1.4;8.1;3133.6;1284;0.635;0.833;0;9.6;12.6
19930721;10200;1.109;16;20;10;0;1;1.5;0;11.3;2.7;2.7;2.2;1.9;8.2;3124.3;1191.7;0.63;0.853;0;9.1;13.5
19930722;8950;0.973;16;20;10;0;1;0;0;12.3;2.9;3.8;3.3;1.6;7.9;2914.4;2021.5;0.62;0.839;0;9;15.1
19930723;7850;0.853;16;20;10;0;1;0;0;14.2;3.2;4.6;4.2;1;9.3;3071.1;2313.8;0.61;0.822;0;10.2;17.7
19930724;7000;0.761;16;20;10;0;1;0.4;0;17.6;3.7;4.9;4.5;1.3;9.7;2987.7;2495.1;0.599;0.8;0;9.2;24.3
19930725;6300;0.685;16;20;10;0;1;0;0;14.8;3.3;3.4;2.8;2.3;8.5;2983.8;1527.9;0.588;0.783;0;13.7;17.5
19930726;5550;0.603;16;20;10;0;1;0;0;11.5;2.7;4;3.5;1.6;6.8;2676.6;2359.7;0.58;0.766;0;8.5;15.5
19930727;5300;0.576;16;20;10;0;1;0;0;14.6;3.2;4.8;4.4;1;7.7;2888.4;2551.7;0.57;0.746;0;6.7;19.9
19930728;4810;0.523;16;20;10;0;1;0;0;19.2;3.9;5.7;5.2;1.2;11.7;3260.3;2579;0.558;0.725;0;13;24.2
19930729;4470;0.486;16;20;10;0;1;0;0;21.6;4.3;5.7;5.4;0.9;11.6;3185.9;2708.9;0.543;0.7;0;15;28.4
19930730;4250;0.462;16;20;10;0;1;8.1;0;18.8;3.8;4.2;3.7;1.5;10.3;3144.1;1899.4;0.554;0.685;0;15.9;24.6
19930731;5250;0.571;16;20;10;0;1;0;0;11.9;2.7;4;3.3;2;7.9;2967.5;1997.7;0.544;0.696;0;9.4;14.8
19930801;4250;0.462;16;20;10;0;1;0;0;13.7;3;4.3;3.9;0.9;8;2867.5;2362.1;0.536;0.681;0;7;18.7
19930802;3720;0.404;16;20;10;0;1;0.6;0;18.7;3.8;4.9;4.4;1.2;9.8;3004.3;2443.3;0.527;0.661;0;12.1;25.8
19930803;3720;0.404;16;20;10;0;1;0.6;0;18.8;3.8;4;3.7;0.8;12;3337.3;1752.9;0.518;0.647;0;14.7;24
19930804;3510;0.381;16;20;10;0;1;0.7;0;20;3.9;4.3;4;1;12.7;3442.8;1764.4;0.509;0.635;0;15.2;26.1
19930805;3610;0.392;16;20;10;0;1;1.3;0;19.8;3.9;3.7;3.3;1.7;12.9;3396.8;1497.3;0.501;0.623;0;15.9;26.7
19930806;3510;0.381;16;20;10;0;1;0;0;16.1;3.3;3.9;3.5;1;10.3;3181.3;1841.2;0.494;0.613;0;13.3;20.1
19930807;3130;0.34;16;20;10;0;1;0;0;17.2;3.5;3.9;3.6;1;9.3;2924.9;2106.2;0.485;0.599;0;10.2;23.8
19930808;2850;0.31;16;20;10;0;1;0;0;16.9;3.4;4;3.6;1.5;8.8;2875.1;2111.5;0.474;0.584;0;13.3;22.6
19930809;2500;0.272;16;20;10;0;1;1.1;0;14.2;2.9;4.6;3.8;2.5;8.1;2945.7;2156;0.468;0.572;0;9.4;18.3
19930810;2850;0.31;16;20;10;0;1;10.4;0;13.8;2.9;2.7;2.3;2;9.5;3341.5;962.3;0.49;0.584;0;12.5;15.2
19930811;3610;0.392;16;20;10;0;1;0;0;15.1;3.1;4.3;3.9;0.9;9.8;3130.5;2100.8;0.481;0.593;0;11.9;18.7
19930812;3130;0.34;16;20;10;0;1;0;0;18.4;3.5;5.3;4.7;1.6;9.7;3096.4;2441;0.471;0.575;0;10.4;27
19930813;2670;0.29;16;20;10;0;1;0;0;18.7;3.6;4.3;4.1;0.7;11.4;3142.8;2177.2;0.462;0.56;0;13.5;23.1
19930814;2500;0.272;16;20;10;0;1;3.8;0;20.4;3.8;3.6;3.1;2.2;10.4;3052.3;1556.8;0.462;0.551;0;16.5;24.7
19930815;2260;0.246;16;20;10;0;1;0;0;16.7;3.2;4.2;3.8;1.3;9.6;3134.8;1958.2;0.452;0.547;0;11;20.7
19930816;2260;0.246;16;20;10;0;1;0;0;18.9;3.5;4.7;4.4;0.8;10.1;3203.3;2210.3;0.443;0.532;0;12;25.6
19930817;2180;0.237;16;20;10;0;1;0;0;20.2;3.7;5;4.7;0.8;11.4;3282;2288.5;0.435;0.517;0;14.7;26.6
19930818;1870;0.203;16;20;10;0;1;0;0;20.7;3.8;4.8;4.6;0.6;11.6;3219.5;2346.3;0.425;0.502;0;15.2;27.9
19930819;1870;0.203;16;20;10;0;1;0;0;18.4;3.4;3.7;3.3;1.6;10;2995.8;1839.4;0.418;0.49;0;14.6;24.2
19930820;1800;0.196;16;20;10;0;1;0;0;18.5;3.4;4.9;4.5;1;8.5;2960.7;2471.7;0.409;0.477;0;12.6;25.2
19930821;1730;0.188;16;20;10;0;1;0;0;21.1;3.7;4.8;4.3;1.7;8.6;2910.3;2258.4;0.4;0.463;0;12.9;29.9
19930822;1660;0.18;16;20;10;0;1;1.6;0;19.6;3.5;4.8;4.1;2;9.4;3076.1;2040.8;0.397;0.452;0;14.8;27
19930823;1660;0.18;16;20;10;0;1;7.8;0;14.4;2.7;2.5;2.2;1.6;10.6;3403.7;905.4;0.412;0.459;0;13.4;15.9
19930824;2340;0.254;16;20;10;0;1;8;0;11.4;2.3;1.8;1.6;1.5;9;3311.6;621.9;0.427;0.49;0;10.1;13.6
19930825;2670;0.29;16;20;10;0;1;0.1;0;11.4;2.3;2.1;1.9;0.9;8.7;3247.8;830.2;0.422;0.502;0;9.3;14.5
19930826;2260;0.246;16;20;10;0;1;2.7;0;13.6;2.6;3.1;2.9;0.9;9.2;3232.1;1385.9;0.423;0.496;0;8.8;19.4
19930827;2100;0.228;16;20;10;0;1;2.2;0;12.5;2.4;3;2.4;2.7;8.4;3093.8;1300.7;0.424;0.497;0;10.2;17.1
19930828;2020;0.22;16;20;10;0;1;1;0;8;1.8;2.9;2.2;3;6.6;2947.9;1432.4;0.422;0.499;0;7.2;9
19930829;1950;0.212;16;20;10;0;1;0;0;9.2;1.9;3.7;3.1;1.8;5.7;2625.2;2158.7;0.417;0.491;0;4.8;15.3
19930830;1800;0.196;16;20;10;0;1;0;0;10.5;2.1;3.2;2.9;1;5.9;2568.4;2125.5;0.412;0.48;0;3.9;18.5
19930831;1730;0.188;16;20;10;0;1;0;0;10.6;2.1;3.4;2.8;2;6.5;2634.9;1997.7;0.406;0.471;0;5.6;17.7
19930901;1590;0.173;16;20;10;0;1;0;0;10.1;2;3.9;3.3;1.9;6.2;2724.7;2172.3;0.402;0.462;0;4.1;17.1
19930902;1530;0.166;16;20;10;0;1;0;0;11.7;2.2;3.6;3.3;0.7;6.2;2667;2260.5;0.396;0.452;0;5;19.9
19930903;1460;0.159;16;20;10;0;1;0;0;11.9;2.2;3.3;2.9;1.5;6.5;2751.4;1846.4;0.392;0.442;0;6;19.5
19930904;1400;0.152;16;20;10;0;1;0.8;0;9;1.8;3.1;2.5;2;6.2;2768.3;1707.2;0.39;0.437;0;7.4;13.5
19930905;1460;0.159;16;20;10;0;1;0;0;7.5;1.6;3.1;2.6;1.7;5.6;2761.3;1774.5;0.385;0.432;0;2.8;13.6
19930906;1400;0.152;16;20;10;0;1;0.2;0;10.8;2;1.6;1.4;1.2;6.6;2899.6;828.2;0.381;0.428;0;2.5;19.1
19930907;1400;0.152;16;20;10;0;1;8.7;0;13.4;2.3;1.7;1.4;2.1;9.5;3384.7;411.9;0.4;0.437;0;8.9;17.7
19930908;2300;0.25;16;20;10;0;1;10.3;0;14.9;2.5;3;2.6;1.5;9.8;3294;1211.5;0.423;0.465;0;11.4;18.5
19930909;2880;0.313;16;20;10;0;1;7.4;0;14.4;2.4;3.2;2.8;1.8;9;3162.5;1369.1;0.439;0.511;0;13.3;18.6
19930910;2500;0.272;16;20;10;0;1;2.1;0;10.9;2;2.2;1.9;1.8;7.3;2968.3;1044.2;0.44;0.508;0;8.9;14.5
19930911;2340;0.254;16;20;10;0;1;0.6;0;10.5;1.9;1.6;1.4;1.5;7;3026.2;657.5;0.434;0.509;0;7.8;14.8
19930912;2020;0.22;16;20;10;0;1;21.7;0;11.9;2;3.5;2.9;1.9;6.8;2995.4;1572.4;0.491;0.517;0;4.6;20.5
19930913;4780;0.519;16;20;10;0;1;0.7;0;9.8;1.8;2.9;2.1;3.7;6.4;2888.4;1174.3;0.488;0.581;0;7.4;13.3
19930914;4040;0.439;16;20;10;0;1;1;0;8.8;1.6;1.9;1.4;3.2;6.3;2961.4;629.7;0.487;0.577;0;8.5;10.2
19930915;2760;0.3;16;20;10;0;1;0.2;0;10.1;1.8;2.6;2;2.6;6;2807.9;1167.7;0.482;0.569;0;4.1;16.3
19930916;2420;0.263;16;20;10;0;1;1.7;0;10.1;1.7;2.7;2.5;1.1;7.3;3030;1364.5;0.482;0.564;0;7.2;12.5
19930917;2180;0.237;16;20;10;0;1;0.2;0;11.3;1.9;1;1;0.5;8.2;3163.4;344.3;0.477;0.564;0;7.6;15.9
19930918;2260;0.246;16;20;10;0;1;1.7;0;13.6;2.1;2.1;1.9;0.7;9.4;3206.7;908.5;0.476;0.565;0;9.2;18.9
19930919;2100;0.228;16;20;10;0;1;0;0;16.1;2.4;3.4;3.3;0.6;10.1;3274;1545.5;0.47;0.557;0;12;22.8
19930920;2100;0.228;16;20;10;0;1;0;0;17;2.4;3.6;3;2.4;9.6;3012.6;1595.5;0.463;0.544;0;11.3;24.6
19930921;1800;0.196;16;20;10;0;1;0;0;16.5;2.3;1.8;1.5;2;9.7;3028.8;839.4;0.456;0.536;0;12.9;20.5
19930922;4260;0.463;16;20;10;0;1;39.1;0;11.8;1.8;1;0.9;1.7;8.7;3212.1;267.5;0.556;0.619;0;9.7;14.7
19930923;9250;1.005;16;20;10;0;1;29.8;0;9.7;1.6;1.3;1.1;2;8.1;3227.1;379;0.623;0.746;0;8.8;10.5
19930924;17500;1.902;16;20;10;0;1;33.5;0;9.9;1.6;1.3;1.1;2.5;8.2;3283.6;320.3;0.683;0.868;0;9.4;10.8
19930925;26400;2.869;16;20;10;0;1;10.3;0;6.3;1.2;1.2;0.8;3.7;6.1;3082.9;250.6;0.699;0.943;0;5.5;7
19930926;19300;2.098;16;20;10;0;1;2;0;5.9;1.1;1.8;1.5;1.1;5.6;2953.8;834.7;0.7;0.96;0;5.3;8
19930927;13500;1.467;16;20;10;0;1;17.6;0.02;5.6;1.1;1.3;1.2;1;5.8;2983.5;572.5;0.725;0.973;0.01;3.6;7.9
19930928;18000;1.956;16;20;10;0;1;1;0.03;5.7;1.1;1.9;1.7;1.1;5.6;2905.5;1050.3;0.722;1.008;0.01;4.6;8.2
19930929;15300;1.663;16;20;10;0;1;1.8;0;7.6;1.3;1.9;1.7;1;5.7;2815.9;1056.5;0.72;0.994;0;1.5;13.5
19930930;12200;1.326;16;20;10;0;1;6.4;0;8;1.3;0.9;0.8;1.2;7;3106.1;232.3;0.728;1.002;0;6.4;9.8
19931001;13900;1.511;16;20;10;0;1;10.1;0;9.4;1.4;2.1;1.6;2.8;6.6;2948.6;870.9;0.739;1.015;0;6.1;14
19931002;15100;1.641;16;20;10;0;1;6;0;6.9;1.2;2.1;1.7;2;5.8;2899.7;1009;0.744;1.019;0;4.4;10.7
19931003;14700;1.598;16;20;10;0;1;4.7;0;6.7;1.1;1.8;1.4;1.7;5.7;2755.1;1003.6;0.747;1.018;0;4.8;9.2
19931004;13100;1.424;16;20;10;0;1;1;0;10.5;1.5;1.5;1.3;1.3;7.8;3246.8;430;0.744;1.02;0;6.4;13.9
19931005;11300;1.228;16;20;10;0;1;6.2;0;11.6;1.5;2;1.6;2.6;8;3237.4;572.9;0.75;1.01;0;9.3;16.3
19931006;11100;1.206;16;20;10;0;1;4.4;0;7.8;1.2;1.6;1.4;1.7;6;2837.9;832.8;0.751;1.018;0;5.2;13.2
19931007;12000;1.304;16;20;10;0;1;4.9;0;7.9;1.2;1.6;1.4;1.6;6.2;2946.6;726;0.755;1.015;0;2.7;14.3
19931008;11100;1.206;16;20;10;0;1;0.9;0;7.3;1.1;1.3;1.1;1.8;6.3;2921.7;615.1;0.75;1.011;0;6.6;10.3
19931009;10300;1.119;16;20;10;0;1;0;0;6.1;1;1.3;1.1;1.8;5.1;2742.6;669.2;0.745;0.995;0;0.3;12
19931010;8950;0.973;16;20;10;0;1;0;0;12.4;1.5;1.6;1.3;2.5;8;3053.2;583.7;0.738;0.98;0;5.5;18.2
19931011;8300;0.902;16;20;10;0;1;27.1;0;14.9;1.7;2.5;1.8;4.5;9.1;3143.2;649.2;0.775;0.98;0;11.9;18.4
19931012;28500;3.097;16;20;10;0;1;7.6;0;10.6;1.3;1.5;1.3;2.1;7.4;3115.2;493.4;0.78;1.077;0;8.8;13.2
19931013;36100;3.923;16;20;10;0;1;11.6;0;10.3;1.3;2.1;1.4;4;7.2;2981.6;721.2;0.792;1.076;0;5.6;15.7
19931014;30200;3.282;16;20;10;0;1;1.2;0;8.1;1.1;2;1.5;2.7;5.8;2720.7;1010.8;0.789;1.091;0;6.8;11.3
19931015;24400;2.652;16;20;10;0;1;1.1;0;5.9;0.9;1.3;1.1;1.7;5.5;2869.8;599.3;0.785;1.073;0;4.5;8.7
19931016;21000;2.282;16;20;10;0;1;5;0;6.7;0.9;0.8;0.7;1.5;6.3;2948.8;289;0.789;1.061;0;1.5;9.6
19931017;20300;2.206;16;20;10;0;1;7;0;9.3;1.1;1.2;1.1;1.2;7.8;3183.1;342.7;0.793;1.07;0;7.8;12.3
19931018;26500;2.88;16;20;10;0;1;1.7;0;9.1;1.1;1.2;1.2;0.6;7.6;3064.2;545.7;0.79;1.07;0;7.7;11.9
19931019;23600;2.565;16;20;10;0;1;0;0;8.4;1.1;1.3;1.2;0.5;7.1;3018.5;589.1;0.783;1.054;0;7.1;11.1
19931020;19800;2.152;16;20;10;0;1;3.2;0.02;6.8;0.9;1.4;1.3;0.8;6.3;2868.7;801.2;0.783;1.038;0;4.7;10.1
19931021;18500;2.011;16;20;10;0;1;11.6;0.63;2.2;0.6;0.6;0.5;2.9;4.6;2847;333.4;0.794;1.039;1.52;0.3;3.1
19931022;18000;1.956;16;20;10;0;1;7.2;0.64;0.8;0.4;0.8;0.5;4.7;4.2;2823.7;357.3;0.798;1.056;3.81;0.1;1.5
19931023;16300;1.771;16;20;10;0;1;5.4;0.57;1.2;0.5;0.4;0.3;2.6;4.4;2690.1;462.3;0.802;1.068;2.6;0.8;1.6
19931024;17200;1.869;16;20;10;0;1;7;0.34;1.2;0.5;0.6;0.4;2.6;4.5;2873.2;249.8;0.808;1.08;2.67;0.8;1.7
19931025;19800;2.152;16;20;10;0;1;0.2;0.04;1.7;0.5;0.6;0.5;1.7;4.6;2706.2;433.9;0.802;1.078;2;1.3;2.1
19931026;18900;2.054;16;20;10;0;1;0;0;1.7;0.5;1;0.9;0.6;4.5;2693;768.6;0.799;1.066;0.85;1.5;2.1
19931027;17400;1.891;16;20;10;0;1;0;0;2.9;0.5;1.2;1.1;0.4;4.8;2536.6;1015.5;0.792;1.05;0.18;-1;8.2
19931028;16000;1.739;16;20;10;0;1;0;0;6.2;0.8;0.4;0.4;0.6;5.4;2583;517.6;0.789;1.034;0;1;13.4
19931029;14800;1.608;16;20;10;0;1;0;0;7.7;0.9;0.2;0.2;0.9;5.5;2599.3;382.1;0.781;1.02;0;4.8;13.9
